u,0.0,0.0,-0.1413793103448276,-0.05172413793103448,-0.2206896551724138,-0.2,-0.1310344827586207,-0.30689655172413793,-0.0034482758620689655,-0.3689655172413793,-0.15172413793103448,-0.46206896551724136,-0.15862068965517243,-0.6724137931034483,-0.1482758620689655,-0.8103448275862069,-0.12758620689655173,-0.9310344827586207,-0.027586206896551724,-0.4689655172413793,-0.034482758620689655,-0.7137931034482758,-0.03793103448275862,-0.8689655172413793,-0.034482758620689655,-1.0,0.0896551724137931,-0.4206896551724138,0.06551724137931035,-0.506896551724138,0.006896551724137931,-0.38620689655172413,-0.02413793103448276,-0.29310344827586204,0.1896551724137931,-0.3310344827586207,0.11379310344827587,-0.32413793103448274,0.034482758620689655,-0.21724137931034482,-0.017241379310344827,-0.13793103448275862,-0.03446227583977888,-0.9994059993535874
u,-0.0,0.0,0.1413793103448276,-0.05172413793103448,0.2206896551724138,-0.2,0.1310344827586207,-0.30689655172413793,0.0034482758620689655,-0.3689655172413793,0.15172413793103448,-0.46206896551724136,0.15862068965517243,-0.6724137931034483,0.1482758620689655,-0.8103448275862069,0.12758620689655173,-0.9310344827586207,0.027586206896551724,-0.4689655172413793,0.034482758620689655,-0.7137931034482758,0.03793103448275862,-0.8689655172413793,0.034482758620689655,-1.0,-0.0896551724137931,-0.4206896551724138,-0.06551724137931035,-0.506896551724138,-0.006896551724137931,-0.38620689655172413,0.02413793103448276,-0.29310344827586204,-0.1896551724137931,-0.3310344827586207,-0.11379310344827587,-0.32413793103448274,-0.034482758620689655,-0.21724137931034482,0.017241379310344827,-0.13793103448275862,0.03446227583977888,-0.9994059993535874
u,0.0017444060185834581,-0.017918587358416244,-0.1284046680863039,-0.0608636234407095,-0.20657058835311035,-0.19309225995020773,-0.12079029462763502,-0.31014316253504287,0.00277167676996376,-0.3613471897429455,-0.13423786757411252,-0.46789447669854534,-0.17448664585118193,-0.6873923694332813,-0.15247798186300915,-0.824914053031391,-0.11387196418053773,-0.9352846178994114,-0.029812213135788235,-0.45369420843201547,-0.051223273866799576,-0.7151432862446359,-0.052232698369811335,-0.885429848889304,-0.01803522814303701,-1.0185277135879949,0.07638994523506848,-0.43086171443455834,0.04562690765267338,-0.4878392363856942,0.012458154687410822,-0.3967077185029456,-0.0415001723898423,-0.29606177126957756,0.17624592366854025,-0.34185041838227276,0.1232920464466008,-0.32429097939668516,0.03011839559240238,-0.2253055826434056,-0.015836885788692953,-0.1260288109462833,-0.03446227583977888,-0.9994059993535874
u,0.006690809136733349,-0.014522327462240258,0.12988167509927492,-0.05189504941271346,0.211912025661756,-0.20319254936999445,0.1476956797249703,-0.3236911688004993,0.006183442503657429,-0.3651633747465127,0.137576430256194,-0.4445005773998061,0.17712743676363824,-0.6899167197861648,0.13755125499666393,-0.8192488407134647,0.12913615970859146,-0.9239753921477312,0.037718908113386886,-0.46856728752549026,0.018260353193743476,-0.7114645013831026,0.052156187797006176,-0.8556011755056958,0.039479771215333866,-1.009654445927254,-0.0969829724974081,-0.4023032989000792,-0.06971146896096694,-0.523359073709102,-0.013274468275011525,-0.37432373822857445,0.00823471825990334,-0.28246040422538293,-0.18661991046330073,-0.31588717933618227,-0.13120958231329138,-0.3391552112569432,-0.015804787850340823,-0.2263373904171541,0.030481276312713693,-0.15243389616962283,0.03446227583977888,-0.9994059993535874
u,0.0,0.0,-0.14482758620689656,-0.04827586206896552,-0.22413793103448276,-0.19655172413793104,-0.13793103448275862,-0.3,0.0,-0.35517241379310344,-0.1482758620689655,-0.46206896551724136,-0.15862068965517243,-0.6689655172413793,-0.15172413793103448,-0.8068965517241379,-0.1310344827586207,-0.9275862068965517,-0.020689655172413793,-0.4689655172413793,-0.03793103448275862,-0.7103448275862069,-0.041379310344827586,-0.8689655172413793,-0.034482758620689655,-1.0,0.09655172413793103,-0.41724137931034483,0.06206896551724138,-0.5,0.0034482758620689655,-0.3689655172413793,-0.02413793103448276,-0.2689655172413793,0.19310344827586207,-0.33448275862068966,0.10689655172413794,-0.3137931034482759,0.02413793103448276,-0.19655172413793104,-0.02413793103448276,-0.1206896551724138,-0.03446227583977888,-0.9994059993535874
u,-0.0,0.0,0.14482758620689656,-0.04827586206896552,0.22413793103448276,-0.19655172413793104,0.13793103448275862,-0.3,-0.0,-0.35517241379310344,0.1482758620689655,-0.46206896551724136,0.15862068965517243,-0.6689655172413793,0.15172413793103448,-0.8068965517241379,0.1310344827586207,-0.9275862068965517,0.020689655172413793,-0.4689655172413793,0.03793103448275862,-0.7103448275862069,0.041379310344827586,-0.8689655172413793,0.034482758620689655,-1.0,-0.09655172413793103,-0.41724137931034483,-0.06206896551724138,-0.5,-0.0034482758620689655,-0.3689655172413793,0.02413793103448276,-0.2689655172413793,-0.19310344827586207,-0.33448275862068966,-0.10689655172413794,-0.3137931034482759,-0.02413793103448276,-0.19655172413793104,0.02413793103448276,-0.1206896551724138,0.03446227583977888,-0.9994059993535874
u,-0.015997863199683084,-0.0021898480011890153,-0.13629500880228793,-0.03653518380238413,-0.210443120930182,-0.19762106170644142,-0.13152301573113626,-0.29598396880089073,0.0033226675394456076,-0.3674594571647928,-0.16705856815595488,-0.48103424172698644,-0.1766198848334597,-0.6573106769557565,-0.13302937667021364,-0.7919606112654903,-0.12662177725295912,-0.9450510869885645,-0.004572438031510247,-0.4782787321424749,-0.043360568783588654,-0.7239983946025691,-0.0317591080815529,-0.8732954172549001,-0.01786240463939211,-1.0072479473346196,0.10688192003191044,-0.4262659669356718,0.06843634630206492,-0.5012648742064244,0.00168570472576424,-0.38226205329341695,-0.013457130503696076,-0.2840854788830947,0.1734662468817298,-0.34200416809293327,0.09050259012100931,-0.2960397440330729,0.01729241302797172,-0.1805814252391649,-0.011661542746615603,-0.10526009173920296,-0.03446227583977888,-0.9994059993535874
u,0.0011568331797723666,0.004623588554677503,0.1284700642158473,-0.033840745435189265,0.20720353115096776,-0.18294548140358347,0.13620008396265493,-0.3187991953647044,-0.004362151656695193,-0.3463135633434694,0.147283609470766,-0.46859882972718786,0.1546551872034866,-0.6853826205140016,0.1333826747955904,-0.7939227514100102,0.14177186552301507,-0.930947333972584,0.02559107976214216,-0.4649384192349599,0.03657519525344883,-0.7286320820023944,0.023630943430861133,-0.8720174466758749,0.04396361547080063,-0.9937423785451888,-0.09089356952815822,-0.4269597377435982,-0.061081187863819705,-0.49368832777492067,0.009397222117073261,-0.36679074110493104,0.021260102765585924,-0.2875873685509417,-0.2045844936086518,-0.32853316761157686,-0.1250186848034529,-0.32740907542956216,-0.04348134783656902,-0.19068910957457802,0.005592331831868823,-0.11201101486282637,0.03446227583977888,-0.9994059993535874
u,0.0,0.0,-0.15172413793103448,-0.05862068965517241,-0.23793103448275862,-0.21724137931034482,-0.1413793103448276,-0.3275862068965517,0.0,-0.3793103448275862,-0.15862068965517243,-0.4724137931034483,-0.16896551724137931,-0.6758620689655173,-0.16206896551724137,-0.8103448275862069,-0.1413793103448276,-0.9310344827586207,-0.034482758620689655,-0.4793103448275862,-0.041379310344827586,-0.7137931034482758,-0.05172413793103448,-0.8724137931034482,-0.04482758620689655,-1.0,0.07931034482758621,-0.43103448275862066,0.05862068965517241,-0.5206896551724138,-0.0034482758620689655,-0.41724137931034483,-0.034482758620689655,-0.3310344827586207,0.1793103448275862,-0.3448275862068966,0.1,-0.3448275862068966,0.013793103448275862,-0.23793103448275862,-0.034482758620689655,-0.15172413793103448,-0.044782613178872804,-0.998996755528701
u,-0.0,0.0,0.15172413793103448,-0.05862068965517241,0.23793103448275862,-0.21724137931034482,0.1413793103448276,-0.3275862068965517,-0.0,-0.3793103448275862,0.15862068965517243,-0.4724137931034483,0.16896551724137931,-0.6758620689655173,0.16206896551724137,-0.8103448275862069,0.1413793103448276,-0.9310344827586207,0.034482758620689655,-0.4793103448275862,0.041379310344827586,-0.7137931034482758,0.05172413793103448,-0.8724137931034482,0.04482758620689655,-1.0,-0.07931034482758621,-0.43103448275862066,-0.05862068965517241,-0.5206896551724138,0.0034482758620689655,-0.41724137931034483,0.034482758620689655,-0.3310344827586207,-0.1793103448275862,-0.3448275862068966,-0.1,-0.3448275862068966,-0.013793103448275862,-0.23793103448275862,0.034482758620689655,-0.15172413793103448,0.044782613178872804,-0.998996755528701
